| kind | epoch | fold | iteration | loss |
| train | 0 | 7 | 5699 | 2.164126822676575 | 
| train | 0 | 7 | 5799 | 2.163478516669109 | 
| train | 0 | 7 | 5899 | 2.1630622787192717 | 
| train | 0 | 7 | 5999 | 2.1631411470572153 | 
| train | 0 | 7 | --- | 2.1630532717907394 | 
| val | 0 | 7 | --- | 2.0418546199798584 | 
| train | 0 | 8 | 99 | 2.2169326627254486 | 
| train | 0 | 8 | 199 | 2.1985321283340453 | 
| train | 0 | 8 | 299 | 2.186815005540848 | 
| train | 0 | 8 | 399 | 2.187991858124733 | 
| train | 0 | 8 | 499 | 2.186016860961914 | 
| train | 0 | 8 | 599 | 2.1791105391581853 | 
| train | 0 | 8 | 699 | 2.1719267974581036 | 
| train | 0 | 8 | 799 | 2.1676328782737255 | 
| train | 0 | 8 | 899 | 2.169365576638116 | 
| train | 0 | 8 | 999 | 2.1718650641441344 | 
| train | 0 | 8 | 1099 | 2.1656424643776635 | 
| train | 0 | 8 | 1199 | 2.16289815256993 | 
| train | 0 | 8 | 1299 | 2.1625537833800683 | 
| train | 0 | 8 | 1399 | 2.161817695413317 | 
| train | 0 | 8 | 1499 | 2.1671007571220398 | 
| train | 0 | 8 | 1599 | 2.1676260502636433 | 
| train | 0 | 8 | 1699 | 2.1670213940564325 | 
| train | 0 | 8 | 1799 | 2.1679788061645295 | 
| train | 0 | 8 | 1899 | 2.1659871033618323 | 
| train | 0 | 8 | 1999 | 2.1660905326604842 | 
| train | 0 | 8 | 2099 | 2.1666913284006575 | 
| train | 0 | 8 | 2199 | 2.166342335722663 | 
| train | 0 | 8 | 2299 | 2.1639496796027475 | 
| train | 0 | 8 | 2399 | 2.164293525268634 | 
| train | 0 | 8 | 2499 | 2.164765245294571 | 
| train | 0 | 8 | 2599 | 2.165011716530873 | 
| train | 0 | 8 | 2699 | 2.164397954278522 | 
| train | 0 | 8 | 2799 | 2.163801663645676 | 
| train | 0 | 8 | 2899 | 2.1651858162468876 | 
| train | 0 | 8 | 2999 | 2.16513490096728 | 
| train | 0 | 8 | 3099 | 2.167978784807267 | 
| train | 0 | 8 | 3199 | 2.1685666408389808 | 
| train | 0 | 8 | 3299 | 2.1687779979633564 | 
| train | 0 | 8 | 3399 | 2.1686902244301405 | 
| train | 0 | 8 | 3499 | 2.16794488801275 | 
| train | 0 | 8 | 3599 | 2.1691725713014605 | 
| train | 0 | 8 | 3699 | 2.171582984022192 | 
| train | 0 | 8 | 3799 | 2.1708544880465457 | 
| train | 0 | 8 | 3899 | 2.1696768891505704 | 
| train | 0 | 8 | 3999 | 2.170447019904852 | 
| train | 0 | 8 | 4099 | 2.1704229728477755 | 
| train | 0 | 8 | 4199 | 2.1704644657884327 | 
| train | 0 | 8 | 4299 | 2.169793518559877 | 
| train | 0 | 8 | 4399 | 2.169852110120383 | 
| train | 0 | 8 | 4499 | 2.1695755406485664 | 
| train | 0 | 8 | 4599 | 2.1687129502192786 | 
| train | 0 | 8 | 4699 | 2.166956480589319 | 
| train | 0 | 8 | 4799 | 2.167523006995519 | 
| train | 0 | 8 | 4899 | 2.1655766937440757 | 
| train | 0 | 8 | 4999 | 2.1640896429538725 | 
| train | 0 | 8 | 5099 | 2.1641468847265433 | 
| train | 0 | 8 | 5199 | 2.164698590727953 | 
| train | 0 | 8 | 5299 | 2.1640876134611524 | 
| train | 0 | 8 | 5399 | 2.1637611942158803 | 
| train | 0 | 8 | 5499 | 2.163335826223547 | 
| train | 0 | 8 | 5599 | 2.1643090824144227 | 
| train | 0 | 8 | 5699 | 2.1653104324089854 | 
| train | 0 | 8 | 5799 | 2.165368777842357 | 
| train | 0 | 8 | 5899 | 2.165430532128124 | 
| train | 0 | 8 | 5999 | 2.1653598567843435 | 
| train | 0 | 8 | --- | 2.165258774358498 | 
| val | 0 | 8 | --- | 2.0470151901245117 | 
| train | 0 | 9 | 99 | 2.218288691043854 | 
| train | 0 | 9 | 199 | 2.1861835491657255 | 
| train | 0 | 9 | 299 | 2.190279678106308 | 
| train | 0 | 9 | 399 | 2.1881026113033295 | 
| train | 0 | 9 | 499 | 2.190415633916855 | 
| train | 0 | 9 | 599 | 2.1860408264398576 | 
| train | 0 | 9 | 699 | 2.177332878793989 | 
| train | 0 | 9 | 799 | 2.1701696459949016 | 
| train | 0 | 9 | 899 | 2.169713010787964 | 
| train | 0 | 9 | 999 | 2.1731422300338745 | 
| train | 0 | 9 | 1099 | 2.1668942084095697 | 
| train | 0 | 9 | 1199 | 2.1661771403749785 | 
| train | 0 | 9 | 1299 | 2.16638348368498 | 
| train | 0 | 9 | 1399 | 2.164449809108462 | 
| train | 0 | 9 | 1499 | 2.1697074920336403 | 
| train | 0 | 9 | 1599 | 2.1702355716377495 | 
| train | 0 | 9 | 1699 | 2.1723678148494048 | 
| train | 0 | 9 | 1799 | 2.1720242718193266 | 
| train | 0 | 9 | 1899 | 2.1699082498173965 | 
| train | 0 | 9 | 1999 | 2.1681788353323936 | 
| train | 0 | 9 | 2099 | 2.169624136345727 | 
| train | 0 | 9 | 2199 | 2.170921548442407 | 
| train | 0 | 9 | 2299 | 2.169947920726693 | 
| train | 0 | 9 | 2399 | 2.1694333577156066 | 
| train | 0 | 9 | 2499 | 2.16982200756073 | 
| train | 0 | 9 | 2599 | 2.1700531569352517 | 
| train | 0 | 9 | 2699 | 2.1688783926875503 | 
| train | 0 | 9 | 2799 | 2.1683122848187173 | 
| train | 0 | 9 | 2899 | 2.169835634765954 | 
| train | 0 | 9 | 2999 | 2.1692331526676814 | 
| train | 0 | 9 | 3099 | 2.1717894109987443 | 
| train | 0 | 9 | 3199 | 2.171957062743604 | 
| train | 0 | 9 | 3299 | 2.172152186415412 | 
| train | 0 | 9 | 3399 | 2.1724552814399494 | 
| train | 0 | 9 | 3499 | 2.1721603547845567 | 
| train | 0 | 9 | 3599 | 2.173505700396167 | 
| train | 0 | 9 | 3699 | 2.1749965688022406 | 
| train | 0 | 9 | 3799 | 2.173429635167122 | 
| train | 0 | 9 | 3899 | 2.1720226266139595 | 
| train | 0 | 9 | 3999 | 2.1726736454069613 | 
| train | 0 | 9 | 4099 | 2.172742306662769 | 
| train | 0 | 9 | 4199 | 2.174107482121104 | 
| train | 0 | 9 | 4299 | 2.173153868470081 | 
| train | 0 | 9 | 4399 | 2.1726949494264343 | 
| train | 0 | 9 | 4499 | 2.1720568194389345 | 
| train | 0 | 9 | 4599 | 2.171892011269279 | 
| train | 0 | 9 | 4699 | 2.1701751679055232 | 
| train | 0 | 9 | 4799 | 2.1705556171387435 | 
| train | 0 | 9 | 4899 | 2.1689662443618385 | 
| train | 0 | 9 | 4999 | 2.16776512594223 | 
| train | 0 | 9 | 5099 | 2.1677969255400638 | 
| train | 0 | 9 | 5199 | 2.169049314581431 | 
| train | 0 | 9 | 5299 | 2.1682103608689216 | 
| train | 0 | 9 | 5399 | 2.1680061459320563 | 
| train | 0 | 9 | 5499 | 2.167872640544718 | 
| train | 0 | 9 | 5599 | 2.168232511367117 | 
| train | 0 | 9 | 5699 | 2.168524472838954 | 
| train | 0 | 9 | 5799 | 2.167913283376858 | 
| train | 0 | 9 | 5899 | 2.1676723970599094 | 
| train | 0 | 9 | 5999 | 2.1672641785144804 | 
| train | 0 | 9 | --- | 2.167123170201728 | 
| val | 0 | 9 | --- | 2.045189619064331 | 
| train | 0 | 10 | 99 | 2.242497956752777 | 
| train | 0 | 10 | 199 | 2.2088036519289016 | 
| train | 0 | 10 | 299 | 2.1948550581932067 | 
| train | 0 | 10 | 399 | 2.192819248735905 | 
| train | 0 | 10 | 499 | 2.1925733711719513 | 
| train | 0 | 10 | 599 | 2.186811335682869 | 
| train | 0 | 10 | 699 | 2.1791168100493294 | 
| train | 0 | 10 | 799 | 2.1677986063063144 | 
| train | 0 | 10 | 899 | 2.1708233025338917 | 
| train | 0 | 10 | 999 | 2.1699245253801345 | 
| train | 0 | 10 | 1099 | 2.1657312763820995 | 
| train | 0 | 10 | 1199 | 2.163847739597162 | 
| train | 0 | 10 | 1299 | 2.164385778903961 | 
| train | 0 | 10 | 1399 | 2.16370436668396 | 
| train | 0 | 10 | 1499 | 2.16803963748614 | 
| train | 0 | 10 | 1599 | 2.1695271403342486 | 
| train | 0 | 10 | 1699 | 2.1701603324974283 | 
| train | 0 | 10 | 1799 | 2.1709276149670282 | 
| train | 0 | 10 | 1899 | 2.1684775332400674 | 
| train | 0 | 10 | 1999 | 2.167690623819828 | 
| train | 0 | 10 | 2099 | 2.1699457172552745 | 
| train | 0 | 10 | 2199 | 2.170830395817757 | 
| train | 0 | 10 | 2299 | 2.1717306230379188 | 
| train | 0 | 10 | 2399 | 2.170860936443011 | 
| train | 0 | 10 | 2499 | 2.1719640542507173 | 
| train | 0 | 10 | 2599 | 2.1724790002749517 | 
| train | 0 | 10 | 2699 | 2.1709474658083034 | 
| train | 0 | 10 | 2799 | 2.17054786665099 | 
| train | 0 | 10 | 2899 | 2.171563873866509 | 
| train | 0 | 10 | 2999 | 2.1716319725910824 | 
| train | 0 | 10 | 3099 | 2.1737504557640324 | 
| train | 0 | 10 | 3199 | 2.1753560331091286 | 
| train | 0 | 10 | 3299 | 2.1747761859677053 | 
| train | 0 | 10 | 3399 | 2.1738649625637954 | 
| train | 0 | 10 | 3499 | 2.1741367439883095 | 
| train | 0 | 10 | 3599 | 2.1750041175550883 | 
| train | 0 | 10 | 3699 | 2.17631494161245 | 
| train | 0 | 10 | 3799 | 2.1761898502864336 | 
| train | 0 | 10 | 3899 | 2.175669574645849 | 
| train | 0 | 10 | 3999 | 2.176280573427677 | 
| train | 0 | 10 | 4099 | 2.1760948700730394 | 
| train | 0 | 10 | 4199 | 2.176196291475069 | 
| train | 0 | 10 | 4299 | 2.175307528861733 | 
| train | 0 | 10 | 4399 | 2.175155033442107 | 
| train | 0 | 10 | 4499 | 2.174759969446394 | 
| train | 0 | 10 | 4599 | 2.175106797814369 | 
| train | 0 | 10 | 4699 | 2.173440358664127 | 
| train | 0 | 10 | 4799 | 2.1737504763156177 | 
| train | 0 | 10 | 4899 | 2.1715998258152784 | 
| train | 0 | 10 | 4999 | 2.1710356338739394 | 
| train | 0 | 10 | 5099 | 2.1707786868600283 | 
| train | 0 | 10 | 5199 | 2.171502701617204 | 
| train | 0 | 10 | 5299 | 2.1709328796278755 | 
| train | 0 | 10 | 5399 | 2.1708420021224906 | 
| train | 0 | 10 | 5499 | 2.1705218879309567 | 
| train | 0 | 10 | 5599 | 2.170403996152537 | 
| train | 0 | 10 | 5699 | 2.1708500313340573 | 
| train | 0 | 10 | 5799 | 2.170920330614879 | 
| train | 0 | 10 | 5899 | 2.171364412469379 | 
| train | 0 | 10 | 5999 | 2.171386003792286 | 
| train | 0 | 10 | --- | 2.1712850847357097 | 
| val | 0 | 10 | --- | 2.0510454177856445 | 
