| kind | epoch | fold | iteration | loss |
| train | 0 | 0 | 1399 | 1.8359896569592613 | 
| train | 0 | 0 | 1419 | 1.8353261889706196 | 
| train | 0 | 0 | 1439 | 1.8351130517820518 | 
| train | 0 | 0 | 1459 | 1.8349451195703794 | 
| train | 0 | 0 | 1479 | 1.8350989291796813 | 
| train | 0 | 0 | 1499 | 1.835817587852478 | 
| train | 0 | 0 | --- | 1.8350854721726932 | 
| val | 0 | 0 | --- | 1.8518561124801636 | 
| train | 0 | 1 | 19 | 1.8409208595752715 | 
| train | 0 | 1 | 39 | 1.8589925557374953 | 
| train | 0 | 1 | 59 | 1.8672582705815632 | 
| train | 0 | 1 | 79 | 1.859435211122036 | 
| train | 0 | 1 | 99 | 1.8571762287616729 | 
| train | 0 | 1 | 119 | 1.8613048891226451 | 
| train | 0 | 1 | 139 | 1.861147667680468 | 
| train | 0 | 1 | 159 | 1.850984114408493 | 
| train | 0 | 1 | 179 | 1.8412238041559854 | 
| train | 0 | 1 | 199 | 1.8348242837190627 | 
| train | 0 | 1 | 219 | 1.8331039677966725 | 
| train | 0 | 1 | 239 | 1.8364294931292533 | 
| train | 0 | 1 | 259 | 1.8355241894721985 | 
| train | 0 | 1 | 279 | 1.8320679485797882 | 
| train | 0 | 1 | 299 | 1.8311337888240815 | 
| train | 0 | 1 | 319 | 1.8299419842660427 | 
| train | 0 | 1 | 339 | 1.8260800421237946 | 
| train | 0 | 1 | 359 | 1.8292568408780627 | 
| train | 0 | 1 | 379 | 1.830469449884013 | 
| train | 0 | 1 | 399 | 1.8301499319076537 | 
| train | 0 | 1 | 419 | 1.831138365041642 | 
| train | 0 | 1 | 439 | 1.8300834143703635 | 
| train | 0 | 1 | 459 | 1.829977086575135 | 
| train | 0 | 1 | 479 | 1.8296525058646997 | 
| train | 0 | 1 | 499 | 1.828750855922699 | 
| train | 0 | 1 | 519 | 1.8291068455347648 | 
| train | 0 | 1 | 539 | 1.830433941770483 | 
| train | 0 | 1 | 559 | 1.8303168107356345 | 
| train | 0 | 1 | 579 | 1.8300757009407569 | 
| train | 0 | 1 | 599 | 1.8291136773427328 | 
| train | 0 | 1 | 619 | 1.8289878278009353 | 
| train | 0 | 1 | 639 | 1.8304474690929056 | 
| train | 0 | 1 | 659 | 1.8302291245171518 | 
| train | 0 | 1 | 679 | 1.8307712710955564 | 
| train | 0 | 1 | 699 | 1.8287381410598755 | 
| train | 0 | 1 | 719 | 1.829908590681023 | 
| train | 0 | 1 | 739 | 1.8295402729833448 | 
| train | 0 | 1 | 759 | 1.8303413875793155 | 
| train | 0 | 1 | 779 | 1.8325112896087843 | 
| train | 0 | 1 | 799 | 1.833459925353527 | 
| train | 0 | 1 | 819 | 1.8332271155787678 | 
| train | 0 | 1 | 839 | 1.833097130060196 | 
| train | 0 | 1 | 859 | 1.8330026418663734 | 
| train | 0 | 1 | 879 | 1.832619904252616 | 
| train | 0 | 1 | 899 | 1.833281794389089 | 
| train | 0 | 1 | 919 | 1.8337423027857491 | 
| train | 0 | 1 | 939 | 1.83291785361919 | 
| train | 0 | 1 | 959 | 1.8333776095261176 | 
| train | 0 | 1 | 979 | 1.8331130774653688 | 
| train | 0 | 1 | 999 | 1.8335737277269364 | 
| train | 0 | 1 | 1019 | 1.8338896759584837 | 
| train | 0 | 1 | 1039 | 1.8347978230852346 | 
| train | 0 | 1 | 1059 | 1.8343454759075957 | 
| train | 0 | 1 | 1079 | 1.8343825917553018 | 
| train | 0 | 1 | 1099 | 1.833970376253128 | 
| train | 0 | 1 | 1119 | 1.8338238479835647 | 
| train | 0 | 1 | 1139 | 1.8336984195207295 | 
| train | 0 | 1 | 1159 | 1.8326293989502151 | 
| train | 0 | 1 | 1179 | 1.8321172910221553 | 
| train | 0 | 1 | 1199 | 1.8323505908250808 | 
| train | 0 | 1 | 1219 | 1.831434369575782 | 
| train | 0 | 1 | 1239 | 1.8311245444320863 | 
| train | 0 | 1 | 1259 | 1.8298757800980219 | 
| train | 0 | 1 | 1279 | 1.8299778492189944 | 
| train | 0 | 1 | 1299 | 1.8304203917429998 | 
| train | 0 | 1 | 1319 | 1.8300713283546044 | 
| train | 0 | 1 | 1339 | 1.8299405725144628 | 
| train | 0 | 1 | 1359 | 1.8300841323593084 | 
| train | 0 | 1 | 1379 | 1.829756112202354 | 
| train | 0 | 1 | 1399 | 1.8299956552471432 | 
| train | 0 | 1 | 1419 | 1.829652976989746 | 
| train | 0 | 1 | 1439 | 1.8295064169499609 | 
| train | 0 | 1 | 1459 | 1.8294210562967275 | 
| train | 0 | 1 | 1479 | 1.829150937698983 | 
| train | 0 | 1 | 1499 | 1.8293439129193625 | 
| train | 0 | 1 | --- | 1.8285661517660432 | 
| val | 0 | 1 | --- | 1.8400890827178955 | 
| train | 0 | 2 | 19 | 1.8522934913635254 | 
| train | 0 | 2 | 39 | 1.8532848060131073 | 
| train | 0 | 2 | 59 | 1.862292359272639 | 
| train | 0 | 2 | 79 | 1.8571787938475608 | 
| train | 0 | 2 | 99 | 1.8495624566078186 | 
| train | 0 | 2 | 119 | 1.8464858522017797 | 
| train | 0 | 2 | 139 | 1.8479246829237257 | 
| train | 0 | 2 | 159 | 1.8411399565637112 | 
| train | 0 | 2 | 179 | 1.8363336225350697 | 
| train | 0 | 2 | 199 | 1.8340751004219056 | 
| train | 0 | 2 | 219 | 1.830510337786241 | 
| train | 0 | 2 | 239 | 1.832256706058979 | 
| train | 0 | 2 | 259 | 1.830141115647096 | 
| train | 0 | 2 | 279 | 1.8242992464985166 | 
| train | 0 | 2 | 299 | 1.8246576738357545 | 
| train | 0 | 2 | 319 | 1.8223370205610991 | 
| train | 0 | 2 | 339 | 1.8181656332576976 | 
| train | 0 | 2 | 359 | 1.8185515380567974 | 
| train | 0 | 2 | 379 | 1.8194248773549733 | 
| train | 0 | 2 | 399 | 1.818106427192688 | 
| train | 0 | 2 | 419 | 1.8175199488798777 | 
| train | 0 | 2 | 439 | 1.8184631802818991 | 
| train | 0 | 2 | 459 | 1.819229845897011 | 
| train | 0 | 2 | 479 | 1.8184693979720274 | 
| train | 0 | 2 | 499 | 1.8184443082809447 | 
| train | 0 | 2 | 519 | 1.8189978409271974 | 
| train | 0 | 2 | 539 | 1.8190744316136396 | 
| train | 0 | 2 | 559 | 1.8193140178918839 | 
| train | 0 | 2 | 579 | 1.8191520672419976 | 
| train | 0 | 2 | 599 | 1.818607734243075 | 
| train | 0 | 2 | 619 | 1.820241734866173 | 
| train | 0 | 2 | 639 | 1.8216123308986425 | 
| train | 0 | 2 | 659 | 1.8222779326366656 | 
| train | 0 | 2 | 679 | 1.8233975729521583 | 
| train | 0 | 2 | 699 | 1.821739537205015 | 
| train | 0 | 2 | 719 | 1.822292887336678 | 
| train | 0 | 2 | 739 | 1.8222913361884452 | 
| train | 0 | 2 | 759 | 1.8226688090123628 | 
| train | 0 | 2 | 779 | 1.8248362626784886 | 
| train | 0 | 2 | 799 | 1.8252247598767282 | 
| train | 0 | 2 | 819 | 1.8239942050561673 | 
| train | 0 | 2 | 839 | 1.8235401105313074 | 
| train | 0 | 2 | 859 | 1.8226865384467812 | 
| train | 0 | 2 | 879 | 1.8234887236898596 | 
| train | 0 | 2 | 899 | 1.8233708392249213 | 
| train | 0 | 2 | 919 | 1.824171623846759 | 
| train | 0 | 2 | 939 | 1.8235510001791284 | 
| train | 0 | 2 | 959 | 1.8234652429819107 | 
| train | 0 | 2 | 979 | 1.8238330619675773 | 
| train | 0 | 2 | 999 | 1.8238897223472594 | 
| train | 0 | 2 | 1019 | 1.8236688811405033 | 
| train | 0 | 2 | 1039 | 1.8243836245857752 | 
| train | 0 | 2 | 1059 | 1.8240812701999016 | 
| train | 0 | 2 | 1079 | 1.8238305458316098 | 
| train | 0 | 2 | 1099 | 1.8231310260295868 | 
| train | 0 | 2 | 1119 | 1.8238085227353231 | 
| train | 0 | 2 | 1139 | 1.823502993897388 | 
| train | 0 | 2 | 1159 | 1.8229482725776476 | 
| train | 0 | 2 | 1179 | 1.8223977816306938 | 
| train | 0 | 2 | 1199 | 1.8227039109667142 | 
| train | 0 | 2 | 1219 | 1.8218125970637211 | 
| train | 0 | 2 | 1239 | 1.8217080921896043 | 
| train | 0 | 2 | 1259 | 1.820839080640248 | 
| train | 0 | 2 | 1279 | 1.8212511552497745 | 
| train | 0 | 2 | 1299 | 1.8213415617209214 | 
| train | 0 | 2 | 1319 | 1.8205749810645075 | 
| train | 0 | 2 | 1339 | 1.820538420552638 | 
| train | 0 | 2 | 1359 | 1.8202582542510595 | 
| train | 0 | 2 | 1379 | 1.8199814103651737 | 
| train | 0 | 2 | 1399 | 1.8200497426305497 | 
| train | 0 | 2 | 1419 | 1.8199956007406746 | 
| train | 0 | 2 | 1439 | 1.81978393909004 | 
| train | 0 | 2 | 1459 | 1.8196021834464922 | 
| train | 0 | 2 | 1479 | 1.8192578994744533 | 
| train | 0 | 2 | 1499 | 1.8193612815539042 | 
| train | 0 | 2 | --- | 1.818582403230953 | 
| val | 0 | 2 | --- | 1.8346120119094849 | 
| train | 0 | 3 | 19 | 1.8612419247627259 | 
| train | 0 | 3 | 39 | 1.8395638108253478 | 
| train | 0 | 3 | 59 | 1.8515974402427673 | 
| train | 0 | 3 | 79 | 1.8469054266810416 | 
| train | 0 | 3 | 99 | 1.8484887778759003 | 
| train | 0 | 3 | 119 | 1.8464240779479344 | 
| train | 0 | 3 | 139 | 1.8506483997617449 | 
| train | 0 | 3 | 159 | 1.841499711573124 | 
| train | 0 | 3 | 179 | 1.8356756137477026 | 
| train | 0 | 3 | 199 | 1.8314959466457368 | 
| train | 0 | 3 | 219 | 1.8292014046148821 | 
| train | 0 | 3 | 239 | 1.8294019704063733 | 
| train | 0 | 3 | 259 | 1.8265868342839755 | 
| train | 0 | 3 | 279 | 1.8207986099379403 | 
| train | 0 | 3 | 299 | 1.8209512476126353 | 
| train | 0 | 3 | 319 | 1.8195182122290134 | 
| train | 0 | 3 | 339 | 1.8150432015166562 | 
| train | 0 | 3 | 359 | 1.8146221399307252 | 
| train | 0 | 3 | 379 | 1.8156550219184473 | 
| train | 0 | 3 | 399 | 1.8141270837187766 | 
| train | 0 | 3 | 419 | 1.8130734926178342 | 
| train | 0 | 3 | 439 | 1.8148699413646352 | 
| train | 0 | 3 | 459 | 1.815860585803571 | 
| train | 0 | 3 | 479 | 1.813472248117129 | 
| train | 0 | 3 | 499 | 1.8117986414432525 | 
| train | 0 | 3 | 519 | 1.8121728367530383 | 
| train | 0 | 3 | 539 | 1.8124834601525908 | 
| train | 0 | 3 | 559 | 1.812405413389206 | 
| train | 0 | 3 | 579 | 1.8115858996736591 | 
| train | 0 | 3 | 599 | 1.8120515141884486 | 
| train | 0 | 3 | 619 | 1.8117814373585486 | 
| train | 0 | 3 | 639 | 1.8142064958810806 | 
| train | 0 | 3 | 659 | 1.8145046996347831 | 
| train | 0 | 3 | 679 | 1.81525698882692 | 
| train | 0 | 3 | 699 | 1.8136573697839464 | 
| train | 0 | 3 | 719 | 1.8132215284638935 | 
| train | 0 | 3 | 739 | 1.8130473259333018 | 
| train | 0 | 3 | 759 | 1.8136327453349765 | 
| train | 0 | 3 | 779 | 1.8160141102778606 | 
| train | 0 | 3 | 799 | 1.8163888949155806 | 
| train | 0 | 3 | 819 | 1.8166345937949855 | 
| train | 0 | 3 | 839 | 1.816695308543387 | 
| train | 0 | 3 | 859 | 1.8167147556016612 | 
| train | 0 | 3 | 879 | 1.8167000674388625 | 
| train | 0 | 3 | 899 | 1.8177892333931394 | 
| train | 0 | 3 | 919 | 1.8190113793248717 | 
| train | 0 | 3 | 939 | 1.8179045239661602 | 
| train | 0 | 3 | 959 | 1.818187778815627 | 
| train | 0 | 3 | 979 | 1.8183740533128077 | 
| train | 0 | 3 | 999 | 1.818727508187294 | 
| train | 0 | 3 | 1019 | 1.819273245568369 | 
| train | 0 | 3 | 1039 | 1.8200158511216824 | 
| train | 0 | 3 | 1059 | 1.8194705437939123 | 
| train | 0 | 3 | 1079 | 1.8197781214007624 | 
| train | 0 | 3 | 1099 | 1.8193782861666246 | 
| train | 0 | 3 | 1119 | 1.8196064715938909 | 
| train | 0 | 3 | 1139 | 1.8191721290872809 | 
| train | 0 | 3 | 1159 | 1.8186572912438161 | 
| train | 0 | 3 | 1179 | 1.8183313675856185 | 
| train | 0 | 3 | 1199 | 1.8189820232987404 | 
| train | 0 | 3 | 1219 | 1.8180036521348797 | 
| train | 0 | 3 | 1239 | 1.8172442710207355 | 
| train | 0 | 3 | 1259 | 1.8166383175622849 | 
| train | 0 | 3 | 1279 | 1.8168601099401713 | 
| train | 0 | 3 | 1299 | 1.8168050904457387 | 
| train | 0 | 3 | 1319 | 1.8166218344009284 | 
| train | 0 | 3 | 1339 | 1.8163181123448842 | 
| train | 0 | 3 | 1359 | 1.8165568330708672 | 
| train | 0 | 3 | 1379 | 1.816142600774765 | 
| train | 0 | 3 | 1399 | 1.8164315500429697 | 
| train | 0 | 3 | 1419 | 1.815951258699659 | 
| train | 0 | 3 | 1439 | 1.815644311822123 | 
| train | 0 | 3 | 1459 | 1.8154337084456666 | 
| train | 0 | 3 | 1479 | 1.8151482586119625 | 
| train | 0 | 3 | 1499 | 1.8156056057612102 | 
| train | 0 | 3 | --- | 1.8148050394795245 | 
| val | 0 | 3 | --- | 1.841721773147583 | 
| train | 0 | 4 | 19 | 1.8602146089076996 | 
| train | 0 | 4 | 39 | 1.846218976378441 | 
| train | 0 | 4 | 59 | 1.8485141257445017 | 
| train | 0 | 4 | 79 | 1.8398429140448571 | 
| train | 0 | 4 | 99 | 1.8390155196189881 | 
| train | 0 | 4 | 119 | 1.8427075415849685 | 
| train | 0 | 4 | 139 | 1.843861253772463 | 
| train | 0 | 4 | 159 | 1.8316752083599568 | 
| train | 0 | 4 | 179 | 1.8255993518564435 | 
| train | 0 | 4 | 199 | 1.8202022391557693 | 
| train | 0 | 4 | 219 | 1.8186852931976318 | 
| train | 0 | 4 | 239 | 1.8198065598805746 | 
| train | 0 | 4 | 259 | 1.8186233254579398 | 
| train | 0 | 4 | 279 | 1.813808490548815 | 
| train | 0 | 4 | 299 | 1.8131474796930949 | 
| train | 0 | 4 | 319 | 1.8126702517271043 | 
| train | 0 | 4 | 339 | 1.8069155331920175 | 
| train | 0 | 4 | 359 | 1.8073639574978086 | 
| train | 0 | 4 | 379 | 1.8089416422342 | 
| train | 0 | 4 | 399 | 1.8077683913707734 | 
| train | 0 | 4 | 419 | 1.8082578948565893 | 
| train | 0 | 4 | 439 | 1.8096320859410546 | 
| train | 0 | 4 | 459 | 1.8105260478413623 | 
| train | 0 | 4 | 479 | 1.8102107626696429 | 
| train | 0 | 4 | 499 | 1.809793734550476 | 
| train | 0 | 4 | 519 | 1.809984966654044 | 
| train | 0 | 4 | 539 | 1.811068590482076 | 
| train | 0 | 4 | 559 | 1.8109305967177665 | 
| train | 0 | 4 | 579 | 1.8105352531219352 | 
| train | 0 | 4 | 599 | 1.8107593836387 | 
| train | 0 | 4 | 619 | 1.8113470440910708 | 
| train | 0 | 4 | 639 | 1.8139256019145251 | 
| train | 0 | 4 | 659 | 1.8144388796705189 | 
| train | 0 | 4 | 679 | 1.8149381513104719 | 
| train | 0 | 4 | 699 | 1.8137403219086783 | 
| train | 0 | 4 | 719 | 1.8133256822824477 | 
| train | 0 | 4 | 739 | 1.8127592636121286 | 
| train | 0 | 4 | 759 | 1.8122768791098343 | 
| train | 0 | 4 | 779 | 1.8140270844483988 | 
| train | 0 | 4 | 799 | 1.8156562612950802 | 
| train | 0 | 4 | 819 | 1.8154576920881504 | 
| train | 0 | 4 | 839 | 1.8149566507055646 | 
| train | 0 | 4 | 859 | 1.8148358406022538 | 
| train | 0 | 4 | 879 | 1.8146835161881014 | 
| train | 0 | 4 | 899 | 1.8151966698964437 | 
| train | 0 | 4 | 919 | 1.8166626773450685 | 
| train | 0 | 4 | 939 | 1.81558249123553 | 
| train | 0 | 4 | 959 | 1.8162190181513627 | 
| train | 0 | 4 | 979 | 1.8158507230330487 | 
| train | 0 | 4 | 999 | 1.81627230989933 | 
| train | 0 | 4 | 1019 | 1.8164198818160038 | 
| train | 0 | 4 | 1039 | 1.8169077584376703 | 
| train | 0 | 4 | 1059 | 1.8163181129491555 | 
| train | 0 | 4 | 1079 | 1.8157845884561539 | 
| train | 0 | 4 | 1099 | 1.8157735263217578 | 
| train | 0 | 4 | 1119 | 1.8155467404850891 | 
| train | 0 | 4 | 1139 | 1.8153194980663165 | 
| train | 0 | 4 | 1159 | 1.8150696870581857 | 
| train | 0 | 4 | 1179 | 1.8143337449785006 | 
| train | 0 | 4 | 1199 | 1.8146980286637941 | 
| train | 0 | 4 | 1219 | 1.8138125293567533 | 
| train | 0 | 4 | 1239 | 1.8130901927909544 | 
| train | 0 | 4 | 1259 | 1.812119442981387 | 
| train | 0 | 4 | 1279 | 1.8122224885970355 | 
| train | 0 | 4 | 1299 | 1.8123739413114694 | 
| train | 0 | 4 | 1319 | 1.8116405966607008 | 
| train | 0 | 4 | 1339 | 1.8115477693614674 | 
| train | 0 | 4 | 1359 | 1.8116315690033575 | 
| train | 0 | 4 | 1379 | 1.8111351734486179 | 
| train | 0 | 4 | 1399 | 1.8112902220657894 | 
| train | 0 | 4 | 1419 | 1.811042361863902 | 
| train | 0 | 4 | 1439 | 1.8111532080504629 | 
| train | 0 | 4 | 1459 | 1.8104108689582512 | 
| train | 0 | 4 | 1479 | 1.81060097845825 | 
| train | 0 | 4 | 1499 | 1.810820909420649 | 
| train | 0 | 4 | --- | 1.8102046837018857 | 
| val | 0 | 4 | --- | 1.8331234455108643 | 
| train | 0 | 5 | 19 | 1.7972869396209716 | 
| train | 0 | 5 | 39 | 1.8234436810016632 | 
| train | 0 | 5 | 59 | 1.8320966641108194 | 
| train | 0 | 5 | 79 | 1.8244456827640534 | 
| train | 0 | 5 | 99 | 1.820114277601242 | 
| train | 0 | 5 | 119 | 1.8299875289201737 | 
| train | 0 | 5 | 139 | 1.8331568828650884 | 
| train | 0 | 5 | 159 | 1.8197257697582245 | 
| train | 0 | 5 | 179 | 1.8138156871000926 | 
| train | 0 | 5 | 199 | 1.8109309494495391 | 
| train | 0 | 5 | 219 | 1.8081740059635856 | 
| train | 0 | 5 | 239 | 1.8092536802093189 | 
| train | 0 | 5 | 259 | 1.8071949174770943 | 
| train | 0 | 5 | 279 | 1.8036005641732897 | 
| train | 0 | 5 | 299 | 1.8030245010058086 | 
| train | 0 | 5 | 319 | 1.8022687256336212 | 
| train | 0 | 5 | 339 | 1.7994946255403406 | 
| train | 0 | 5 | 359 | 1.800945939951473 | 
| train | 0 | 5 | 379 | 1.8008241044847588 | 
| train | 0 | 5 | 399 | 1.7996950647234917 | 
| train | 0 | 5 | 419 | 1.7980934974693117 | 
| train | 0 | 5 | 439 | 1.7982271541248669 | 
| train | 0 | 5 | 459 | 1.7986069627430128 | 
| train | 0 | 5 | 479 | 1.797268429150184 | 
| train | 0 | 5 | 499 | 1.797128807783127 | 
| train | 0 | 5 | 519 | 1.7981801876654993 | 
| train | 0 | 5 | 539 | 1.7998979219683895 | 
| train | 0 | 5 | 559 | 1.7995174716625895 | 
| train | 0 | 5 | 579 | 1.7993734873574356 | 
| train | 0 | 5 | 599 | 1.7988628697395326 | 
| train | 0 | 5 | 619 | 1.7998426421996085 | 
| train | 0 | 5 | 639 | 1.8015984680503607 | 
| train | 0 | 5 | 659 | 1.8019611403797613 | 
| train | 0 | 5 | 679 | 1.8033215629703858 | 
| train | 0 | 5 | 699 | 1.8019178535257068 | 
| train | 0 | 5 | 719 | 1.8019220698210927 | 
| train | 0 | 5 | 739 | 1.8010910647946434 | 
| train | 0 | 5 | 759 | 1.8012781721980948 | 
| train | 0 | 5 | 779 | 1.803720518717399 | 
| train | 0 | 5 | 799 | 1.8047135512530803 | 
| train | 0 | 5 | 819 | 1.805241439836781 | 
| train | 0 | 5 | 839 | 1.8049353676182882 | 
| train | 0 | 5 | 859 | 1.8049029420974643 | 
| train | 0 | 5 | 879 | 1.8055382175879044 | 
| train | 0 | 5 | 899 | 1.8059099980195363 | 
| train | 0 | 5 | 919 | 1.8069824834232744 | 
| train | 0 | 5 | 939 | 1.8060226771425694 | 
| train | 0 | 5 | 959 | 1.8065526003638903 | 
| train | 0 | 5 | 979 | 1.8061621552827407 | 
| train | 0 | 5 | 999 | 1.8068715829849242 | 
| train | 0 | 5 | 1019 | 1.8071542197582768 | 
| train | 0 | 5 | 1039 | 1.8075395707900708 | 
| train | 0 | 5 | 1059 | 1.807248942694574 | 
| train | 0 | 5 | 1079 | 1.8074267409465932 | 
| train | 0 | 5 | 1099 | 1.8070472289215436 | 
| train | 0 | 5 | 1119 | 1.807045406316008 | 
| train | 0 | 5 | 1139 | 1.8068345196414413 | 
| train | 0 | 5 | 1159 | 1.806426825502823 | 
| train | 0 | 5 | 1179 | 1.8055453739934049 | 
| train | 0 | 5 | 1199 | 1.8056972576181094 | 
| train | 0 | 5 | 1219 | 1.8046547178362236 | 
| train | 0 | 5 | 1239 | 1.8044688411297336 | 
| train | 0 | 5 | 1259 | 1.803403958063277 | 
| train | 0 | 5 | 1279 | 1.8031067437492312 | 
| train | 0 | 5 | 1299 | 1.8032669174671172 | 
| train | 0 | 5 | 1319 | 1.8026108291113014 | 
| train | 0 | 5 | 1339 | 1.8025948699730545 | 
| train | 0 | 5 | 1359 | 1.8026167433928042 | 
| train | 0 | 5 | 1379 | 1.8024723179962323 | 
| train | 0 | 5 | 1399 | 1.8031097818272455 | 
| train | 0 | 5 | 1419 | 1.8029219341110176 | 
| train | 0 | 5 | 1439 | 1.8028234031465318 | 
| train | 0 | 5 | 1459 | 1.8025514418131685 | 
| train | 0 | 5 | 1479 | 1.8025229040835355 | 
| train | 0 | 5 | 1499 | 1.8025162008603415 | 
| train | 0 | 5 | --- | 1.8017509041191497 | 
| val | 0 | 5 | --- | 1.8353782892227173 | 
| train | 0 | 6 | 19 | 1.8243383824825288 | 
| train | 0 | 6 | 39 | 1.8226065903902053 | 
| train | 0 | 6 | 59 | 1.838885925213496 | 
| train | 0 | 6 | 79 | 1.8313394218683243 | 
| train | 0 | 6 | 99 | 1.8243133008480072 | 
| train | 0 | 6 | 119 | 1.8267731527487436 | 
| train | 0 | 6 | 139 | 1.8283391603401729 | 
| train | 0 | 6 | 159 | 1.818397019803524 | 
| train | 0 | 6 | 179 | 1.811129061381022 | 
| train | 0 | 6 | 199 | 1.8069131994247436 | 
| train | 0 | 6 | 219 | 1.805013514106924 | 
| train | 0 | 6 | 239 | 1.807884871462981 | 
| train | 0 | 6 | 259 | 1.8048551632807806 | 
| train | 0 | 6 | 279 | 1.8022348535912378 | 
| train | 0 | 6 | 299 | 1.8033949438730876 | 
| train | 0 | 6 | 319 | 1.8008080378174782 | 
| train | 0 | 6 | 339 | 1.7962350494721357 | 
| train | 0 | 6 | 359 | 1.7961343235439724 | 
| train | 0 | 6 | 379 | 1.797511761439474 | 
| train | 0 | 6 | 399 | 1.7956641253829002 | 
| train | 0 | 6 | 419 | 1.7956115279878888 | 
| train | 0 | 6 | 439 | 1.7962908788160845 | 
| train | 0 | 6 | 459 | 1.7965433281400929 | 
| train | 0 | 6 | 479 | 1.7947033032774926 | 
| train | 0 | 6 | 499 | 1.793653557062149 | 
| train | 0 | 6 | 519 | 1.794040868144769 | 
| train | 0 | 6 | 539 | 1.7954692635271283 | 
| train | 0 | 6 | 559 | 1.795268179476261 | 
| train | 0 | 6 | 579 | 1.7944941565908235 | 
| train | 0 | 6 | 599 | 1.7955880989631017 | 
| train | 0 | 6 | 619 | 1.797096586035144 | 
| train | 0 | 6 | 639 | 1.8005994778126477 | 
| train | 0 | 6 | 659 | 1.8011203675559073 | 
| train | 0 | 6 | 679 | 1.801157457162352 | 
