| kind | epoch | fold | iteration | loss |
| train | 0 | 0 | 1239 | 1.839389854477298 | 
| train | 0 | 0 | 1259 | 1.8388696683777703 | 
| train | 0 | 0 | 1279 | 1.839342503156513 | 
| train | 0 | 0 | 1299 | 1.8392832723947672 | 
| train | 0 | 0 | 1319 | 1.8386384200869184 | 
| train | 0 | 0 | 1339 | 1.8384728535787382 | 
| train | 0 | 0 | 1359 | 1.8386323686908272 | 
| train | 0 | 0 | 1379 | 1.8384780542574066 | 
| train | 0 | 0 | 1399 | 1.838357908981187 | 
| train | 0 | 0 | 1419 | 1.8380438944823305 | 
| train | 0 | 0 | 1439 | 1.8376240773333443 | 
| train | 0 | 0 | 1459 | 1.8367490447547339 | 
| train | 0 | 0 | 1479 | 1.836502379581735 | 
| train | 0 | 0 | 1499 | 1.836875030040741 | 
| train | 0 | 0 | --- | 1.836018144369602 | 
| val | 0 | 0 | --- | 1.8572245836257935 | 
| train | 0 | 1 | 19 | 1.8205587148666382 | 
| train | 0 | 1 | 39 | 1.829401171207428 | 
| train | 0 | 1 | 59 | 1.8526566167672476 | 
| train | 0 | 1 | 79 | 1.8514445573091507 | 
| train | 0 | 1 | 99 | 1.8474539470672608 | 
| train | 0 | 1 | 119 | 1.8495853185653686 | 
| train | 0 | 1 | 139 | 1.8525182179042272 | 
| train | 0 | 1 | 159 | 1.843502951413393 | 
| train | 0 | 1 | 179 | 1.8363701979319254 | 
| train | 0 | 1 | 199 | 1.8352294504642486 | 
| train | 0 | 1 | 219 | 1.8332381687381052 | 
| train | 0 | 1 | 239 | 1.8385289986928304 | 
| train | 0 | 1 | 259 | 1.8392583879140707 | 
| train | 0 | 1 | 279 | 1.8335188512291227 | 
| train | 0 | 1 | 299 | 1.8319707294305165 | 
| train | 0 | 1 | 319 | 1.832394589111209 | 
| train | 0 | 1 | 339 | 1.8286483463119059 | 
| train | 0 | 1 | 359 | 1.830243088470565 | 
| train | 0 | 1 | 379 | 1.8306963760601846 | 
| train | 0 | 1 | 399 | 1.8300142037868499 | 
| train | 0 | 1 | 419 | 1.829810762973059 | 
| train | 0 | 1 | 439 | 1.829287065430121 | 
| train | 0 | 1 | 459 | 1.8306174630704133 | 
| train | 0 | 1 | 479 | 1.8304939220348995 | 
| train | 0 | 1 | 499 | 1.830881633758545 | 
| train | 0 | 1 | 519 | 1.8319368797999163 | 
| train | 0 | 1 | 539 | 1.8328602850437163 | 
| train | 0 | 1 | 559 | 1.8329897850751877 | 
| train | 0 | 1 | 579 | 1.8318758210231518 | 
| train | 0 | 1 | 599 | 1.8306252864996593 | 
| train | 0 | 1 | 619 | 1.8313491336760983 | 
| train | 0 | 1 | 639 | 1.8332331638783217 | 
| train | 0 | 1 | 659 | 1.8334240935065529 | 
| train | 0 | 1 | 679 | 1.8338135913890952 | 
| train | 0 | 1 | 699 | 1.8320417334352221 | 
| train | 0 | 1 | 719 | 1.8320732338560952 | 
| train | 0 | 1 | 739 | 1.8317014526676487 | 
| train | 0 | 1 | 759 | 1.8317872028601796 | 
| train | 0 | 1 | 779 | 1.8341897391355955 | 
| train | 0 | 1 | 799 | 1.8345359867811204 | 
| train | 0 | 1 | 819 | 1.8347962598975112 | 
| train | 0 | 1 | 839 | 1.8334430642071224 | 
| train | 0 | 1 | 859 | 1.8329675218393637 | 
| train | 0 | 1 | 879 | 1.8336386088620533 | 
| train | 0 | 1 | 899 | 1.8340376489692265 | 
| train | 0 | 1 | 919 | 1.8348197708959164 | 
| train | 0 | 1 | 939 | 1.8340498387813569 | 
| train | 0 | 1 | 959 | 1.8343227673321962 | 
| train | 0 | 1 | 979 | 1.8339866971483036 | 
| train | 0 | 1 | 999 | 1.8343006389141083 | 
| train | 0 | 1 | 1019 | 1.8342069961276708 | 
| train | 0 | 1 | 1039 | 1.8348661036445544 | 
| train | 0 | 1 | 1059 | 1.834449869506764 | 
| train | 0 | 1 | 1079 | 1.8347231819673822 | 
| train | 0 | 1 | 1099 | 1.8347506023537028 | 
| train | 0 | 1 | 1119 | 1.8349287993141583 | 
| train | 0 | 1 | 1139 | 1.8344226932316496 | 
| train | 0 | 1 | 1159 | 1.8337125849107216 | 
| train | 0 | 1 | 1179 | 1.8336560610997474 | 
| train | 0 | 1 | 1199 | 1.8339510916670163 | 
| train | 0 | 1 | 1219 | 1.832854597685767 | 
| train | 0 | 1 | 1239 | 1.8328721926096947 | 
| train | 0 | 1 | 1259 | 1.8320340213321504 | 
| train | 0 | 1 | 1279 | 1.8324974179267883 | 
| train | 0 | 1 | 1299 | 1.832415037063452 | 
| train | 0 | 1 | 1319 | 1.8322302280953435 | 
| train | 0 | 1 | 1339 | 1.831983656936617 | 
| train | 0 | 1 | 1359 | 1.8318509878481135 | 
| train | 0 | 1 | 1379 | 1.831564074754715 | 
| train | 0 | 1 | 1399 | 1.8319122866221837 | 
| train | 0 | 1 | 1419 | 1.831246749951806 | 
| train | 0 | 1 | 1439 | 1.83082589233915 | 
| train | 0 | 1 | 1459 | 1.8306420612008605 | 
| train | 0 | 1 | 1479 | 1.8305948934039553 | 
| train | 0 | 1 | 1499 | 1.8311002627213795 | 
| train | 0 | 1 | --- | 1.8304917788521438 | 
| val | 0 | 1 | --- | 1.8546358346939087 | 
| train | 0 | 2 | 19 | 1.8644276201725005 | 
| train | 0 | 2 | 39 | 1.84316486120224 | 
| train | 0 | 2 | 59 | 1.8508662541707357 | 
| train | 0 | 2 | 79 | 1.843346144258976 | 
| train | 0 | 2 | 99 | 1.8410876131057738 | 
| train | 0 | 2 | 119 | 1.8419516523679098 | 
| train | 0 | 2 | 139 | 1.8467059688908714 | 
| train | 0 | 2 | 159 | 1.838681373745203 | 
| train | 0 | 2 | 179 | 1.8322843266857995 | 
| train | 0 | 2 | 199 | 1.8259188771247863 | 
| train | 0 | 2 | 219 | 1.8264101770791141 | 
| train | 0 | 2 | 239 | 1.8285944521427155 | 
| train | 0 | 2 | 259 | 1.8263236412635215 | 
| train | 0 | 2 | 279 | 1.8213624949966158 | 
| train | 0 | 2 | 299 | 1.821552252372106 | 
| train | 0 | 2 | 319 | 1.8226095728576184 | 
| train | 0 | 2 | 339 | 1.8191873865969042 | 
| train | 0 | 2 | 359 | 1.8214395423730214 | 
| train | 0 | 2 | 379 | 1.8229480771641982 | 
| train | 0 | 2 | 399 | 1.8218745437264443 | 
| train | 0 | 2 | 419 | 1.8209931830565134 | 
| train | 0 | 2 | 439 | 1.8200608914548702 | 
| train | 0 | 2 | 459 | 1.8213163793087006 | 
| train | 0 | 2 | 479 | 1.820352024336656 | 
| train | 0 | 2 | 499 | 1.8197012631893157 | 
| train | 0 | 2 | 519 | 1.820537828023617 | 
| train | 0 | 2 | 539 | 1.8213456251003124 | 
| train | 0 | 2 | 559 | 1.8212825470737048 | 
| train | 0 | 2 | 579 | 1.820862203836441 | 
| train | 0 | 2 | 599 | 1.8209127455949783 | 
| train | 0 | 2 | 619 | 1.8222020985618714 | 
| train | 0 | 2 | 639 | 1.823649155907333 | 
| train | 0 | 2 | 659 | 1.8240482010624626 | 
| train | 0 | 2 | 679 | 1.8254465173272525 | 
| train | 0 | 2 | 699 | 1.8251851425852095 | 
| train | 0 | 2 | 719 | 1.8254202117522558 | 
| train | 0 | 2 | 739 | 1.8250219027738313 | 
| train | 0 | 2 | 759 | 1.8248767046551955 | 
| train | 0 | 2 | 779 | 1.8268689010387813 | 
| train | 0 | 2 | 799 | 1.826741756349802 | 
| train | 0 | 2 | 819 | 1.8260690846094272 | 
| train | 0 | 2 | 839 | 1.8256019590865997 | 
| train | 0 | 2 | 859 | 1.8246102583962818 | 
| train | 0 | 2 | 879 | 1.8255809113383292 | 
| train | 0 | 2 | 899 | 1.8267508537239499 | 
| train | 0 | 2 | 919 | 1.8268384797417598 | 
| train | 0 | 2 | 939 | 1.8262674491456214 | 
| train | 0 | 2 | 959 | 1.8259532580773035 | 
| train | 0 | 2 | 979 | 1.826007866007941 | 
| train | 0 | 2 | 999 | 1.8266502869129182 | 
| train | 0 | 2 | 1019 | 1.8262416020327923 | 
| train | 0 | 2 | 1039 | 1.8271618322684215 | 
| train | 0 | 2 | 1059 | 1.826879279905895 | 
| train | 0 | 2 | 1079 | 1.8268434939561067 | 
| train | 0 | 2 | 1099 | 1.825877471186898 | 
| train | 0 | 2 | 1119 | 1.8258615994027683 | 
| train | 0 | 2 | 1139 | 1.8258896745087807 | 
| train | 0 | 2 | 1159 | 1.825051094026401 | 
| train | 0 | 2 | 1179 | 1.8241232184030243 | 
| train | 0 | 2 | 1199 | 1.8244540843367576 | 
| train | 0 | 2 | 1219 | 1.8232876785465928 | 
| train | 0 | 2 | 1239 | 1.823219108966089 | 
| train | 0 | 2 | 1259 | 1.8223424953127665 | 
| train | 0 | 2 | 1279 | 1.822620145138353 | 
| train | 0 | 2 | 1299 | 1.8229841535824995 | 
| train | 0 | 2 | 1319 | 1.822379792007533 | 
| train | 0 | 2 | 1339 | 1.8222266661587045 | 
| train | 0 | 2 | 1359 | 1.8221435646800435 | 
| train | 0 | 2 | 1379 | 1.8219209134578704 | 
| train | 0 | 2 | 1399 | 1.8222499611548015 | 
| train | 0 | 2 | 1419 | 1.8215477978679495 | 
| train | 0 | 2 | 1439 | 1.8212399143311713 | 
| train | 0 | 2 | 1459 | 1.8208882864207439 | 
| train | 0 | 2 | 1479 | 1.8211101370888787 | 
| train | 0 | 2 | 1499 | 1.8212824934323628 | 
| train | 0 | 2 | --- | 1.8204690325188684 | 
| val | 0 | 2 | --- | 1.853147268295288 | 
| train | 0 | 3 | 19 | 1.8290616810321807 | 
| train | 0 | 3 | 39 | 1.8386792927980422 | 
| train | 0 | 3 | 59 | 1.8522670030593873 | 
| train | 0 | 3 | 79 | 1.8470179960131645 | 
| train | 0 | 3 | 99 | 1.840221792459488 | 
| train | 0 | 3 | 119 | 1.841197489698728 | 
| train | 0 | 3 | 139 | 1.842481370483126 | 
| train | 0 | 3 | 159 | 1.83080677613616 | 
| train | 0 | 3 | 179 | 1.8248965428935158 | 
| train | 0 | 3 | 199 | 1.819261649250984 | 
| train | 0 | 3 | 219 | 1.8174581576477398 | 
| train | 0 | 3 | 239 | 1.8199846585591635 | 
| train | 0 | 3 | 259 | 1.819474258331152 | 
| train | 0 | 3 | 279 | 1.816033143230847 | 
| train | 0 | 3 | 299 | 1.81689457098643 | 
| train | 0 | 3 | 319 | 1.8185344960540533 | 
| train | 0 | 3 | 339 | 1.8146045498988208 | 
| train | 0 | 3 | 359 | 1.8144321372111638 | 
| train | 0 | 3 | 379 | 1.8165750425112874 | 
| train | 0 | 3 | 399 | 1.8152424529194833 | 
| train | 0 | 3 | 419 | 1.814221749986921 | 
| train | 0 | 3 | 439 | 1.815586371313442 | 
| train | 0 | 3 | 459 | 1.8168160000573035 | 
| train | 0 | 3 | 479 | 1.8153254024684429 | 
| train | 0 | 3 | 499 | 1.814976057291031 | 
| train | 0 | 3 | 519 | 1.815558516062223 | 
| train | 0 | 3 | 539 | 1.8174099169395588 | 
| train | 0 | 3 | 559 | 1.8167610928416251 | 
| train | 0 | 3 | 579 | 1.8167340338230134 | 
| train | 0 | 3 | 599 | 1.816094235976537 | 
| train | 0 | 3 | 619 | 1.8169259875051438 | 
| train | 0 | 3 | 639 | 1.819179235212505 | 
| train | 0 | 3 | 659 | 1.81864821694114 | 
| train | 0 | 3 | 679 | 1.8192155988777385 | 
| train | 0 | 3 | 699 | 1.8174967309406826 | 
| train | 0 | 3 | 719 | 1.8174094979961712 | 
| train | 0 | 3 | 739 | 1.8174468575297176 | 
| train | 0 | 3 | 759 | 1.8181371306118213 | 
| train | 0 | 3 | 779 | 1.8206861081795815 | 
| train | 0 | 3 | 799 | 1.8208428969979287 | 
| train | 0 | 3 | 819 | 1.8209856293550353 | 
| train | 0 | 3 | 839 | 1.8209356444222586 | 
| train | 0 | 3 | 859 | 1.8206748715666838 | 
| train | 0 | 3 | 879 | 1.8220225886865096 | 
| train | 0 | 3 | 899 | 1.8228050884935592 | 
| train | 0 | 3 | 919 | 1.8234581329252408 | 
| train | 0 | 3 | 939 | 1.8225814583453726 | 
| train | 0 | 3 | 959 | 1.8222533190002044 | 
| train | 0 | 3 | 979 | 1.8224815416092774 | 
| train | 0 | 3 | 999 | 1.8225486233234405 | 
| train | 0 | 3 | 1019 | 1.8223221740301918 | 
| train | 0 | 3 | 1039 | 1.8230874839883584 | 
| train | 0 | 3 | 1059 | 1.8222591761148201 | 
| train | 0 | 3 | 1079 | 1.8230226497959208 | 
| train | 0 | 3 | 1099 | 1.8225132958455519 | 
| train | 0 | 3 | 1119 | 1.8226992153695651 | 
| train | 0 | 3 | 1139 | 1.8224768864481073 | 
| train | 0 | 3 | 1159 | 1.8212232590749347 | 
| train | 0 | 3 | 1179 | 1.8206320497949244 | 
| train | 0 | 3 | 1199 | 1.82104487101237 | 
| train | 0 | 3 | 1219 | 1.8196117481247323 | 
| train | 0 | 3 | 1239 | 1.8193784593574462 | 
| train | 0 | 3 | 1259 | 1.8178492666236938 | 
| train | 0 | 3 | 1279 | 1.8176036833785474 | 
| train | 0 | 3 | 1299 | 1.8178513776339018 | 
| train | 0 | 3 | 1319 | 1.8173610041538875 | 
| train | 0 | 3 | 1339 | 1.8172296184212413 | 
| train | 0 | 3 | 1359 | 1.8169287957689342 | 
| train | 0 | 3 | 1379 | 1.8163994853047356 | 
| train | 0 | 3 | 1399 | 1.8167883986234665 | 
| train | 0 | 3 | 1419 | 1.8165833317058186 | 
| train | 0 | 3 | 1439 | 1.81651441819138 | 
| train | 0 | 3 | 1459 | 1.8165538893170552 | 
| train | 0 | 3 | 1479 | 1.8163347288563445 | 
| train | 0 | 3 | 1499 | 1.816355160633723 | 
| train | 0 | 3 | --- | 1.8155906171023568 | 
| val | 0 | 3 | --- | 1.8439103364944458 | 
| train | 0 | 4 | 19 | 1.835961103439331 | 
| train | 0 | 4 | 39 | 1.822811308503151 | 
| train | 0 | 4 | 59 | 1.840043967962265 | 
| train | 0 | 4 | 79 | 1.8382545754313468 | 
| train | 0 | 4 | 99 | 1.834250079393387 | 
| train | 0 | 4 | 119 | 1.8380128681659698 | 
| train | 0 | 4 | 139 | 1.8374349108764103 | 
| train | 0 | 4 | 159 | 1.8285408809781074 | 
| train | 0 | 4 | 179 | 1.8244112080997892 | 
| train | 0 | 4 | 199 | 1.818356984257698 | 
| train | 0 | 4 | 219 | 1.818499412319877 | 
| train | 0 | 4 | 239 | 1.8199962904055913 | 
| train | 0 | 4 | 259 | 1.8186980912318595 | 
| train | 0 | 4 | 279 | 1.8135285411562239 | 
| train | 0 | 4 | 299 | 1.8139640748500825 | 
| train | 0 | 4 | 319 | 1.8127368953078986 | 
| train | 0 | 4 | 339 | 1.8072591515148386 | 
| train | 0 | 4 | 359 | 1.8071787350707584 | 
| train | 0 | 4 | 379 | 1.8087858984344884 | 
| train | 0 | 4 | 399 | 1.8081069776415826 | 
| train | 0 | 4 | 419 | 1.8082931064424062 | 
| train | 0 | 4 | 439 | 1.809338723529469 | 
| train | 0 | 4 | 459 | 1.8101037973942964 | 
| train | 0 | 4 | 479 | 1.8088898678620657 | 
| train | 0 | 4 | 499 | 1.8081164393424989 | 
| train | 0 | 4 | 519 | 1.8085592691714947 | 
| train | 0 | 4 | 539 | 1.8088896371700145 | 
| train | 0 | 4 | 559 | 1.8096406676939556 | 
| train | 0 | 4 | 579 | 1.808894247433235 | 
| train | 0 | 4 | 599 | 1.808139322400093 | 
| train | 0 | 4 | 619 | 1.808786392788733 | 
| train | 0 | 4 | 639 | 1.8102853657677769 | 
| train | 0 | 4 | 659 | 1.8105162299040591 | 
| train | 0 | 4 | 679 | 1.8114094432662515 | 
| train | 0 | 4 | 699 | 1.8102214528833116 | 
| train | 0 | 4 | 719 | 1.8103656348254946 | 
| train | 0 | 4 | 739 | 1.809634623978589 | 
| train | 0 | 4 | 759 | 1.8098835615735305 | 
